Stock,Weight,Inds,Weight_flies,Sex,Treatment,Set,MitoNuc,Mito,Nuc,weight_per_fly,Build,z,Set_adj,Pos_adj,Y_adj
2B,1.031012,13,1.04717,F,Rotenone,1,ZW142_Ore,ZW142,Ore,0.00124292307692307,B,0.306717220380905,0.00104212393115141,0.00116980665562678,0.00137060580139844
2B,0.955886,20,0.971712,M,Control,9,ZW142_Ore,ZW142,Ore,0.0007913,B,0.0989667436130943,0.000853247961816306,0.000743674151688568,0.000681726189872262
2B,0.993896,16,1.012904,F,Control,9,ZW142_Ore,ZW142,Ore,0.001188,B,0.0423411323139211,0.001235392995893,0.00118354565556564,0.00113615265967264
2B,0.994252,18,1.01639,F,Control,9,ZW142_Ore,ZW142,Ore,0.00122988888888888,B,0.243976240875417,0.001235392995893,0.00118354565556564,0.00117804154856152
2B,1.018368,20,1.04452,F,Rotenone,9,ZW142_Ore,ZW142,Ore,0.0013076,B,0.618044131931005,0.00131216049519223,0.00116980665562678,0.00116524616043455
2B,0.992068,21,1.016148,F,Control,9,ZW142_Ore,ZW142,Ore,0.00114666666666667,B,-0.156619770563762,0.001235392995893,0.00118354565556564,0.00109481932633931
2B,1.019436,16,1.039314,F,Rotenone,1,ZW142_Ore,ZW142,Ore,0.001242375,B,0.304079013619765,0.00104212393115141,0.00116980665562678,0.00137005772447537
2B,1.00287,19,1.018568,F,Control,1,ZW142_Ore,ZW142,Ore,0.000826210526315789,B,-1.69915790806974,0.00109010060601164,0.00118354565556564,0.000919655575869791
2B,1.003252,16,1.016528,M,Rotenone,9,ZW142_Ore,ZW142,Ore,0.000829750000000004,B,0.258868898929853,0.000812438967070082,0.000751470968198374,0.000768782001128296
2B,0.959476,17,0.972634,M,Control,1,ZW142_Ore,ZW142,Ore,0.000774,B,0.0270211704796836,0.000704426334064328,0.000743674151688568,0.00081324781762424
2B,1.004436,20,1.029394,F,Rotenone,9,ZW142_Ore,ZW142,Ore,0.00124789999999999,B,0.330673989145506,0.00131216049519223,0.00116980665562678,0.00110554616043454
2B,0.957312,17,0.972668,M,Control,1,ZW142_Ore,ZW142,Ore,0.000903294117647054,B,0.564717089375401,0.000704426334064328,0.000743674151688568,0.000942541935271294
2B,1.02306,16,1.04234,F,Rotenone,9,ZW142_Ore,ZW142,Ore,0.001205,B,0.124171826239426,0.00131216049519223,0.00116980665562678,0.00106264616043455
2B,1.005062,19,1.022182,M,Rotenone,9,ZW142_Ore,ZW142,Ore,0.000901052631578949,B,0.55539541308405,0.000812438967070082,0.000751470968198374,0.000840084632707241
2B,0.993412,18,1.011132,F,Control,1,ZW142_Ore,ZW142,Ore,0.000984444444444442,B,-0.937487830245082,0.00109010060601164,0.00118354565556564,0.00107788949399844
30A,1.025188,18,1.04388,F,Rotenone,1,Bei54_375,Bei54,375,0.00103844444444444,A,-0.67755503777584,0.00104212393115141,0.00116980665562678,0.00116612716891981
30A,0.97792,12,0.987378,M,Control,1,Bei54_375,Bei54,375,0.000788166666666664,A,0.0859361388451824,0.000704426334064328,0.000743674151688568,0.000827414484290904
30A,0.99354,11,1.005962,F,Control,1,Bei54_375,Bei54,375,0.00112927272727273,A,-0.24034671942872,0.00109010060601164,0.00118354565556564,0.00122271777682673
30A,1.017532,18,1.035986,F,Rotenone,1,Bei54_375,Bei54,375,0.00102522222222222,A,-0.741201133051222,0.00104212393115141,0.00116980665562678,0.00115290494669759
30A,0.998896,14,1.015022,F,Control,1,Bei54_375,Bei54,375,0.00115185714285715,A,-0.13163504888901,0.00109010060601164,0.00118354565556564,0.00124530219241115
30A,0.952992,18,0.968764,M,Control,1,Bei54_375,Bei54,375,0.000876222222222223,A,0.452133099077874,0.000704426334064328,0.000743674151688568,0.000915470039846463
30B,1.016944,20,1.022024,M,Rotenone,1,Bei54_375,Bei54,375,0.000253999999999999,B,-2.13550472717196,0.00072456341305753,0.000751470968198374,0.000280907555140843
30B,1.024122,19,1.044074,F,Rotenone,1,Bei54_375,Bei54,375,0.00105010526315789,B,-0.621424867948714,0.00104212393115141,0.00116980665562678,0.00117778798763326
30B,0.996752,17,1.01277,F,Control,1,Bei54_375,Bei54,375,0.000942235294117646,B,-1.14066453973024,0.00109010060601164,0.00118354565556564,0.00103568034367165
30B,1.017342,20,1.037918,F,Rotenone,1,Bei54_375,Bei54,375,0.0010288,B,-0.723979248447281,0.00104212393115141,0.00116980665562678,0.00115648272447537
30B,0.968216,17,0.981619,M,Control,1,Bei54_375,Bei54,375,0.000788411764705886,B,0.0869554289553385,0.000704426334064328,0.000743674151688568,0.000827659582330126
31A,1.038568,18,1.060996,F,Control,3,Bei52_375,Bei52,375,0.00124600000000001,A,0.321528205706869,0.00127812768317853,0.00118354565556564,0.00115141797238712
31A,1.030308,20,1.052156,F,Rotenone,3,Bei52_375,Bei52,375,0.0010924,A,-0.417836181761273,0.00125542095073542,0.00116980665562678,0.00100678570489136
31A,1.032552,11,1.041332,M,Rotenone,3,Bei52_375,Bei52,375,0.000798181818181819,A,0.127586185999851,0.000820384213025441,0.000751470968198374,0.000729268573354752
31A,1.038078,18,1.05857,F,Control,3,Bei52_375,Bei52,375,0.00113844444444444,A,-0.196198014684632,0.00127812768317853,0.00118354565556564,0.00104386241683155
31A,1.025574,20,1.04158,M,Control,3,Bei52_375,Bei52,375,0.000800299999999998,A,0.136395076457057,0.000798993217893219,0.000743674151688568,0.000744980933795347
31A,1.0107,17,1.02705,M,Control,3,Bei52_375,Bei52,375,0.000961764705882358,A,0.807878938048036,0.000798993217893219,0.000743674151688568,0.000906445639677707
31A,1.060016,20,1.081408,F,Rotenone,3,Bei52_375,Bei52,375,0.00106959999999999,A,-0.527585583026117,0.00125542095073542,0.00116980665562678,0.000983985704891348
31A,1.037994,15,1.048858,M,Rotenone,3,Bei52_375,Bei52,375,0.000724266666666666,A,-0.179805024347002,0.000820384213025441,0.000751470968198374,0.000655353421839599
31B,1.034084,16,1.05254,F,Control,3,Bei52_375,Bei52,375,0.0011535,B,-0.123727040652546,0.00127812768317853,0.00118354565556564,0.00105891797238711
31B,1.041038,13,1.057004,F,Control,3,Bei52_375,Bei52,375,0.00122815384615386,B,0.235624490816764,0.00127812768317853,0.00118354565556564,0.00113357181854097
31B,0.995704,19,1.01,M,Control,3,Bei52_375,Bei52,375,0.000752421052631578,B,-0.0627192766900746,0.000798993217893219,0.000743674151688568,0.000697101986426927
31B,1.028304,22,1.045268,M,Rotenone,3,Bei52_375,Bei52,375,0.000771090909090908,B,0.01492312349981,0.000820384213025441,0.000751470968198374,0.000702177664263841
31B,1.025762,21,1.042422,M,Rotenone,3,Bei52_375,Bei52,375,0.000793333333333328,B,0.10742277436671,0.000820384213025441,0.000751470968198374,0.000724420088506261
31B,1.025754,25,1.043904,M,Control,3,Bei52_375,Bei52,375,0.000725999999999996,B,-0.172596604688177,0.000798993217893219,0.000743674151688568,0.000670680933795345
31B,1.033904,17,1.053362,F,Rotenone,3,Bei52_375,Bei52,375,0.00114458823529412,B,-0.166624445945663,0.00125542095073542,0.00116980665562678,0.00105897394018548
31B,1.05257,20,1.076344,F,Rotenone,3,Bei52_375,Bei52,375,0.0011887,B,0.0457106314755593,0.00125542095073542,0.00116980665562678,0.00110308570489136
32A,1.010744,18,1.023824,M,Control,3,Bei42_375,Bei42,375,0.000726666666666666,A,-0.169824135588609,0.000798993217893219,0.000743674151688568,0.000671347600462015
32A,1.041004,10,1.048388,M,Rotenone,3,Bei42_375,Bei42,375,0.000738400000000006,A,-0.121028679436442,0.000820384213025441,0.000751470968198374,0.000669486755172939
32A,1.040818,20,1.064192,F,Rotenone,3,Bei42_375,Bei42,375,0.0011687,A,-0.0505607731426824,0.00125542095073542,0.00116980665562678,0.00108308570489136
32A,1.047504,13,1.063536,F,Rotenone,3,Bei42_375,Bei42,375,0.00123323076923077,A,0.26006261660441,0.00125542095073542,0.00116980665562678,0.00114761647412213
32A,1.046078,23,1.07198,F,Control,3,Bei42_375,Bei42,375,0.00112617391304347,A,-0.255263079353813,0.00127812768317853,0.00118354565556564,0.00103159188543058
32A,1.031942,18,1.046302,M,Rotenone,3,Bei42_375,Bei42,375,0.000797777777777786,A,0.125905901697122,0.000820384213025441,0.000751470968198374,0.000728864532950719
32A,1.003338,12,1.012008,M,Control,3,Bei42_375,Bei42,375,0.000722499999999996,A,-0.187152067460832,0.000798993217893219,0.000743674151688568,0.000667180933795345
32A,1.041228,18,1.061082,F,Control,3,Bei42_375,Bei42,375,0.001103,A,-0.366812337313605,0.00127812768317853,0.00118354565556564,0.00100841797238711
32B,0.999288,20,1.013762,M,Control,3,Bei42_375,Bei42,375,0.000723700000000005,B,-0.182161623081599,0.000798993217893219,0.000743674151688568,0.000668380933795354
32B,1.045444,16,1.062414,F,Control,3,Bei42_375,Bei42,375,0.001060625,B,-0.570787375848505,0.00127812768317853,0.00118354565556564,0.000966042972387108
32B,1.026778,17,1.039818,M,Rotenone,3,Bei42_375,Bei42,375,0.000767058823529408,B,-0.00184512543921117,0.000820384213025441,0.000751470968198374,0.000698145578702341
32B,1.025106,20,1.039798,M,Control,3,Bei42_375,Bei42,375,0.000734599999999996,B,-0.136831753303938,0.000798993217893219,0.000743674151688568,0.000679280933795345
32B,1.056034,12,1.071682,F,Rotenone,3,Bei42_375,Bei42,375,0.00130400000000001,B,0.60071527909977,0.00125542095073542,0.00116980665562678,0.00121838570489137
32B,1.034792,18,1.055834,F,Control,3,Bei42_375,Bei42,375,0.001169,B,-0.049116702073409,0.00127812768317853,0.00118354565556564,0.00107441797238711
32B,1.036082,19,1.050852,M,Rotenone,3,Bei42_375,Bei42,375,0.000777368421052629,B,0.0410294354037325,0.000820384213025441,0.000751470968198374,0.000708455176225562
32B,1.046766,18,1.067722,F,Rotenone,3,Bei42_375,Bei42,375,0.00116422222222222,B,-0.072114870954444,0.00125542095073542,0.00116980665562678,0.00107860792711358
33A,1.004636,11,1.011728,M,Rotenone,6,Bei38_375,Bei38,375,0.000644727272727261,A,-0.510585792188309,0.000674710654160654,0.000751470968198374,0.000721487586764981
33A,0.998038,13,1.011804,F,Control,6,Bei38_375,Bei38,375,0.00105892307692307,A,-0.578979702106918,0.0010485245014245,0.00118354565556564,0.00119394423106421
33A,1.002286,11,1.009416,M,Rotenone,6,Bei38_375,Bei38,375,0.000648181818181826,A,-0.496219361399633,0.000674710654160654,0.000751470968198374,0.000724942132219546
33A,1.026536,13,1.039096,F,Rotenone,6,Bei38_375,Bei38,375,0.000966153846153856,A,-1.02553090968222,0.00109826053391053,0.00116980665562678,0.0010376999678701
33A,0.965976,11,0.973276,M,Control,6,Bei38_375,Bei38,375,0.000663636363636371,A,-0.431948486819079,0.000692333333333334,0.000743674151688568,0.000714977181991605
33A,0.963338,10,0.970412,M,Control,6,Bei38_375,Bei38,375,0.000707400000000002,A,-0.249948492565691,0.000692333333333334,0.000743674151688568,0.000758740818355236
33A,0.95917,11,0.96641,M,Control,6,Bei38_375,Bei38,375,0.00065818181818182,A,-0.454632324906357,0.000692333333333334,0.000743674151688568,0.000709522636537054
33A,1.02398,13,1.036738,F,Rotenone,6,Bei38_375,Bei38,375,0.000981384615384619,A,-0.952216532319126,0.00109826053391053,0.00116980665562678,0.00105293073710087
33A,1.003074,13,1.01703,F,Control,6,Bei38_375,Bei38,375,0.00107353846153847,A,-0.508627521808898,0.0010485245014245,0.00118354565556564,0.00120855961567961
33A,1.027484,12,1.040146,F,Rotenone,6,Bei38_375,Bei38,375,0.00105516666666666,A,-0.597061446692265,0.00109826053391053,0.00116980665562678,0.00112671278838291
33A,0.996178,10,1.00295,M,Rotenone,6,Bei38_375,Bei38,375,0.0006772,A,-0.375541342775469,0.000674710654160654,0.000751470968198374,0.00075396031403772
33A,0.999084,13,1.012264,F,Control,6,Bei38_375,Bei38,375,0.00101384615384616,A,-0.795960637131044,0.0010485245014245,0.00118354565556564,0.0011488673079873
33B,1.01874,6,1.024684,F,Rotenone,6,Bei38_375,Bei38,375,0.000990666666666658,B,-0.907536726586104,0.00109826053391053,0.00116980665562678,0.0010622127883829
33B,0.994342,14,1.009196,F,Control,6,Bei38_375,Bei38,375,0.001061,B,-0.568982287011912,0.0010485245014245,0.00118354565556564,0.00119602115414114
33B,1.020926,7,1.029674,F,Rotenone,6,Bei38_375,Bei38,375,0.00124971428571428,B,0.339407180850181,0.00109826053391053,0.00116980665562678,0.00132126040743053
33B,0.993522,13,1.007634,F,Control,6,Bei38_375,Bei38,375,0.00108553846153845,B,-0.450864679038048,0.0010485245014245,0.00118354565556564,0.00122055961567959
33B,1.014842,7,1.0226,F,Rotenone,6,Bei38_375,Bei38,375,0.0011082857142857,B,-0.341369180378854,0.00109826053391053,0.00116980665562678,0.00117983183600195
33B,0.999614,11,1.007106,M,Rotenone,6,Bei38_375,Bei38,375,0.000681090909090914,B,-0.359360204939873,0.000674710654160654,0.000751470968198374,0.000757851223128634
33B,0.997266,13,1.011092,F,Control,6,Bei38_375,Bei38,375,0.00106353846153847,B,-0.556763224118018,0.0010485245014245,0.00118354565556564,0.00119855961567961
33B,1.011666,12,1.019596,M,Rotenone,6,Bei38_375,Bei38,375,0.000660833333333333,B,-0.443605459169505,0.000674710654160654,0.000751470968198374,0.000737593647371053
33B,1.011064,12,1.019514,M,Rotenone,6,Bei38_375,Bei38,375,0.000704166666666672,B,-0.263394967698512,0.000674710654160654,0.000751470968198374,0.000780926980704392
33B,0.966466,11,0.974444,M,Control,6,Bei38_375,Bei38,375,0.000725272727272721,B,-0.175621116433154,0.000692333333333334,0.000743674151688568,0.000776613545627955
33B,0.947788,11,0.955818,M,Control,6,Bei38_375,Bei38,375,0.000729999999999998,B,-0.155961790090848,0.000692333333333334,0.000743674151688568,0.000781340818355232
33B,0.9589,11,0.966348,M,Control,6,Bei38_375,Bei38,375,0.00067709090909091,B,-0.37599501953721,0.000692333333333334,0.000743674151688568,0.000728431727446144
34A,1.007338,18,1.029736,F,Control,9,Bei23_375,Bei23,375,0.00124433333333333,A,0.313505588655285,0.001235392995893,0.00118354565556564,0.00119248599300597
34A,1.012098,20,1.034976,F,Rotenone,9,Bei23_375,Bei23,375,0.0011439,A,-0.169937314869302,0.00131216049519223,0.00116980665562678,0.00100154616043455
34A,0.997484,18,1.009624,M,Rotenone,2,Bei23_375,Bei23,375,0.000674444444444447,A,-0.387000881720278,0.000718139411027571,0.000751470968198374,0.00070777600161525
34A,1.026522,20,1.049916,F,Rotenone,9,Bei23_375,Bei23,375,0.00116970000000001,A,-0.0457472029117217,0.00131216049519223,0.00116980665562678,0.00102734616043456
34A,0.997534,21,1.013384,M,Rotenone,9,Bei23_375,Bei23,375,0.000754761904761906,A,-0.0529843663931375,0.000812438967070082,0.000751470968198374,0.000693793905890198
34A,1.002412,21,1.018556,M,Rotenone,9,Bei23_375,Bei23,375,0.000768761904761902,A,0.00523748469746706,0.000812438967070082,0.000751470968198374,0.000707793905890194
34A,1.016964,20,1.037008,F,Rotenone,2,Bei23_375,Bei23,375,0.0010022,A,-0.852020216589543,0.00109585833333333,0.00116980665562678,0.00107614832229345
34A,1.00716,20,1.032514,F,Control,9,Bei23_375,Bei23,375,0.00126769999999999,A,0.425982679717566,0.001235392995893,0.00118354565556564,0.00121585265967263
34A,0.970028,23,0.97531,M,Control,2,Bei23_375,Bei23,375,0.000229652173913044,A,-2.23676012037304,0.000819221475256768,0.000743674151688568,0.000154104850344844
34A,1.000172,19,1.014762,M,Rotenone,2,Bei23_375,Bei23,375,0.000767894736842099,A,0.00163119030480058,0.000718139411027571,0.000751470968198374,0.000801226294012902
34A,1.039088,19,1.057862,F,Rotenone,2,Bei23_375,Bei23,375,0.000988105263157898,A,-0.919866222265224,0.00109585833333333,0.00116980665562678,0.00106205358545135
34A,1.00211,18,1.022692,F,Control,2,Bei23_375,Bei23,375,0.00114344444444444,A,-0.172130163530072,0.00124479621146398,0.00118354565556564,0.0010821938885461
34A,0.947326,21,0.962266,M,Control,9,Bei23_375,Bei23,375,0.000711428571428569,A,-0.233194857864123,0.000853247961816306,0.000743674151688568,0.000601854761300831
34A,0.995456,23,1.02356,F,Control,9,Bei23_375,Bei23,375,0.00122191304347826,A,0.205583948840501,0.001235392995893,0.00118354565556564,0.0011700657031509
34A,1.023356,21,1.046352,F,Rotenone,9,Bei23_375,Bei23,375,0.00109504761904762,A,-0.405091681530854,0.00131216049519223,0.00116980665562678,0.000952693779482174
34A,0.997342,14,1.012272,F,Control,2,Bei23_375,Bei23,375,0.00106642857142858,A,-0.542851477186921,0.00124479621146398,0.00118354565556564,0.00100517801553024
34A,0.962928,20,0.978702,M,Control,9,Bei23_375,Bei23,375,0.000788699999999998,A,0.0881541141248277,0.000853247961816306,0.000743674151688568,0.00067912618987226
34A,0.96651,20,0.98163,M,Control,9,Bei23_375,Bei23,375,0.000756000000000001,A,-0.0478354952082534,0.000853247961816306,0.000743674151688568,0.000646426189872263
34A,0.998382,22,1.014568,M,Rotenone,9,Bei23_375,Bei23,375,0.000735727272727269,A,-0.132143760099238,0.000812438967070082,0.000751470968198374,0.000674759273855561
34B,1.002384,20,1.020744,F,Control,9,Bei23_375,Bei23,375,0.000918000000000008,B,-1.2573228300323,0.001235392995893,0.00118354565556564,0.000866152659672649
34B,0.998228,20,1.014486,M,Rotenone,2,Bei23_375,Bei23,375,0.0008129,B,0.188794742438624,0.000718139411027571,0.000751470968198374,0.000846231557170803
34B,0.959066,20,0.978172,M,Control,2,Bei23_375,Bei23,375,0.000955300000000003,B,0.780994142103241,0.000819221475256768,0.000743674151688568,0.000879752676431803
34B,0.986028,21,1.002626,M,Control,9,Bei23_375,Bei23,375,0.000790380952380952,B,0.0951446969258514,0.000853247961816306,0.000743674151688568,0.000680807142253214
34B,1.002598,19,1.017464,M,Rotenone,9,Bei23_375,Bei23,375,0.00078242105263157,B,0.0620418327897949,0.000812438967070082,0.000751470968198374,0.000721453053759862
34B,0.996432,17,1.015196,F,Control,9,Bei23_375,Bei23,375,0.00110376470588235,B,-0.363131371842922,0.001235392995893,0.00118354565556564,0.00105191736555499
34B,1.003036,14,1.020876,F,Control,2,Bei23_375,Bei23,375,0.0012742857142857,B,0.457683477952551,0.00124479621146398,0.00118354565556564,0.00121303515838736
34B,1.004616,19,1.020354,M,Rotenone,9,Bei23_375,Bei23,375,0.000828315789473686,B,0.252904442380147,0.000812438967070082,0.000751470968198374,0.000767347790601978
34B,1.00211,20,1.019782,M,Rotenone,2,Bei23_375,Bei23,375,0.000883599999999995,B,0.482815090446241,0.000718139411027571,0.000751470968198374,0.000916931557170798
34B,0.95933,21,0.973792,M,Control,9,Bei23_375,Bei23,375,0.000688666666666665,B,-0.327854874263157,0.000853247961816306,0.000743674151688568,0.000579092856538927
34B,1.023774,19,1.046036,F,Rotenone,2,Bei23_375,Bei23,375,0.00117168421052632,B,-0.0361960661904138,0.00109585833333333,0.00116980665562678,0.00124563253281977
34B,1.011648,19,1.033174,F,Rotenone,2,Bei23_375,Bei23,375,0.00113294736842105,B,-0.222658576187883,0.00109585833333333,0.00116980665562678,0.0012068956907145
34B,1.02776,22,1.055268,F,Rotenone,9,Bei23_375,Bei23,375,0.00125036363636364,B,0.342532875805364,0.00131216049519223,0.00116980665562678,0.00110800979679819
34B,0.964054,20,0.966174,M,Control,2,Bei23_375,Bei23,375,0.000106000000000001,B,-2.75099286727281,0.000819221475256768,0.000743674151688568,3.04526764318008e-05
34B,1.004868,19,1.01921,M,Rotenone,9,Bei23_375,Bei23,375,0.00075484210526315,B,-0.0526508362759358,0.000812438967070082,0.000751470968198374,0.000693874106391442
34B,1.00512,20,1.02947,F,Rotenone,9,Bei23_375,Bei23,375,0.0012175,B,0.184341454125827,0.00131216049519223,0.00116980665562678,0.00107514616043455
34B,0.994386,19,1.02624,F,Control,9,Bei23_375,Bei23,375,0.00167652631578948,B,2.39389686301531,0.001235392995893,0.00118354565556564,0.00162467897546212
34B,1.00258,14,1.018334,F,Control,2,Bei23_375,Bei23,375,0.00112528571428572,B,-0.259538486453252,0.00124479621146398,0.00118354565556564,0.00106403515838738
34B,0.947388,19,0.962102,M,Control,9,Bei23_375,Bei23,375,0.000774421052631579,B,0.0287722035951913,0.000853247961816306,0.000743674151688568,0.000664847242503841
34B,1.018464,20,1.045944,F,Rotenone,9,Bei23_375,Bei23,375,0.001374,B,0.937665195263567,0.00131216049519223,0.00116980665562678,0.00123164616043455
35A,1.024998,13,1.040786,F,Rotenone,7,Bei12_375,Bei12,375,0.00121446153846153,A,0.169715606116476,0.00118964383394383,0.00116980665562678,0.00119462436014448
35A,0.99802,13,1.00789,M,Rotenone,7,Bei12_375,Bei12,375,0.000759230769230764,A,-0.0343996834181361,0.000720505357142854,0.000751470968198374,0.000790196380286284
35A,1.004616,13,1.015078,M,Rotenone,7,Bei12_375,Bei12,375,0.000804769230769229,A,0.154981282766756,0.000720505357142854,0.000751470968198374,0.000835734841824749
35A,1.005886,13,1.015814,M,Rotenone,7,Bei12_375,Bei12,375,0.000763692307692303,A,-0.0158454671365073,0.000720505357142854,0.000751470968198374,0.000794657918747823
35A,0.997338,10,1.009838,F,Control,7,Bei12_375,Bei12,375,0.00125000000000001,A,0.340782486630518,0.00117147308247308,0.00118354565556564,0.00126207257309257
